Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr16.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr16.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr16.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr16

[+] Loading strelka  2.9.0  on cn2298 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/runWorkflow.py
[2021-03-13T05:24:02.691559] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.692453] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.693223] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.693836] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.694488] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16'
[2021-03-13T05:24:02.695317] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.696050] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.696909] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.698051] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.698932] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/workspace/pyflow.data
[2021-03-13T05:24:02.700062] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.701383] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.702274] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.703205] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.704958] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.707782] [cn2298.hpc.nih.gov] [29836_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:20.395417] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_008_chr9_0011] Task initiated on local node
[2021-03-13T05:24:20.397399] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_293_chr11_JH159137v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.405542] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.423719] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_045_chr14_GL000225v1_random_0000] Task initiated on local node
[2021-03-13T05:24:20.446095] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.449193] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_181_chrUn_KI270749v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.452172] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.458965] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_293_chr11_JH159137v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:20.483595] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.485251] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.487828] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.495511] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:20.525302] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_278_chr9_GL383539v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.534577] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_015_chr16_0004] Task initiated on local node
[2021-03-13T05:24:20.535876] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0009] Task initiated on local node
[2021-03-13T05:24:20.552748] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_278_chr9_GL383539v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:20.598573] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_045_chr14_GL000225v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.629563] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.635598] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_231_chr4_GL000257v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.675542] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.687633] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_015_chr16_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.688553] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:20.729983] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.732577] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.734179] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_278_chr9_GL383539v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.752908] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_006_chr7_0001] Task initiated on local node
[2021-03-13T05:24:20.776446] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.778208] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_311_chr13_KI270841v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.787872] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_016_chr17_0000] Task initiated on local node
[2021-03-13T05:24:20.795589] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_293_chr11_JH159137v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.814715] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:20.823104] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_293_chr11_JH159137v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:20.830202] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_311_chr13_KI270841v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:20.840140] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_293_chr11_JH159137v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.040675] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_293_chr11_JH159137v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.078652] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_092_chrUn_KI270466v1_0000_to_chromId_095_chrUn_KI270435v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.082115] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.083224] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.121922] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_318_chr15_KI270852v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.123557] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_2897_HLA-A_11_110_0000_to_chromId_2956_HLA-A_68_01_01_02_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.130168] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_092_chrUn_KI270466v1_0000_to_chromId_095_chrUn_KI270435v1_0000] Task initiated on local node
[2021-03-13T05:24:21.146959] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_2897_HLA-A_11_110_0000_to_chromId_2956_HLA-A_68_01_01_02_0000] Task initiated on local node
[2021-03-13T05:24:21.152695] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_318_chr15_KI270852v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.195000] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.222841] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.226778] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_311_chr13_KI270841v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.258643] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.268154] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0008] Task initiated on local node
[2021-03-13T05:24:21.279768] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000] Task initiated on local node
[2021-03-13T05:24:21.294602] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_092_chrUn_KI270466v1_0000_to_chromId_095_chrUn_KI270435v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.327849] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_182_chrUn_KI270750v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.330410] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_318_chr15_KI270852v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.366066] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.376250] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_182_chrUn_KI270750v1_0000] Task initiated on local node
[2021-03-13T05:24:21.380590] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0003] Task initiated on local node
[2021-03-13T05:24:21.484044] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.485081] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.517094] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.518372] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_192_chrUn_GL000216v2_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.535970] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_192_chrUn_GL000216v2_0000] Task initiated on local node
[2021-03-13T05:24:21.541167] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0012] Task initiated on local node
[2021-03-13T05:24:21.542387] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.571632] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_023_chrY_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.577278] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_1719_chrUn_JTFH01000877v1_decoy_0000_to_chromId_1832_chrUn_JTFH01000990v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.602765] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_023_chrY_0002] Task initiated on local node
[2021-03-13T05:24:21.616399] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.628857] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.644838] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0010] Task initiated on local node
[2021-03-13T05:24:21.670721] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_017_chr18_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.689417] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_017_chr18_0000] Task initiated on local node
[2021-03-13T05:24:21.737026] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_192_chrUn_GL000216v2_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.738266] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_182_chrUn_KI270750v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.762404] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.764138] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:21.780659] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:21.786101] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0001] Task initiated on local node
[2021-03-13T05:24:22.032053] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.070393] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.094781] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_015_chr16_0005] Task initiated on local node
[2021-03-13T05:24:22.186991] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.188397] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.219013] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.220405] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.236814] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.238653] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:22.388278] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_2957_HLA-A_68_01_02_01_0000_to_chromId_3020_HLA-B_15_32_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.389915] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.423776] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.425151] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.427499] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_023_chrY_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.429465] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.431002] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_017_chr18_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.459319] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_023_chrY_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.461193] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_637_chrUn_KN707787v1_decoy_0000_to_chromId_691_chrUn_KN707841v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.463633] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0000] Task initiated on local node
[2021-03-13T05:24:22.465561] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.469362] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.470785] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0001] Task initiated on local node
[2021-03-13T05:24:22.472042] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.513797] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_637_chrUn_KN707787v1_decoy_0000_to_chromId_691_chrUn_KN707841v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:22.517321] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_023_chrY_0002] Task initiated on local node
[2021-03-13T05:24:22.523289] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:22.530109] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.531684] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.533654] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.569512] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.576977] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0012] Task initiated on local node
[2021-03-13T05:24:22.582162] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000] Task initiated on local node
[2021-03-13T05:24:22.595350] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.627359] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:22.629718] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.638966] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.674828] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0000] Task initiated on local node
[2021-03-13T05:24:22.682368] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_2380_chrUn_JTFH01001538v1_decoy_0000_to_chromId_2552_chrUn_JTFH01001710v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:22.684778] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_023_chrY_0002' launched from sub-workflow 'CallGenome'
