Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr15.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr15.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr15.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr15

[+] Loading strelka  2.9.0  on cn4475 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15/runWorkflow.py
[2021-03-13T05:24:02.416391] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.416845] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.417257] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.417968] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.418710] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15'
[2021-03-13T05:24:02.419301] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.420017] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.420481] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.420944] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.421578] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15/workspace/pyflow.data
[2021-03-13T05:24:02.422030] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.422468] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.422905] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.423367] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.424230] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.424791] [cn4475.hpc.nih.gov] [46508_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:28.102087] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_802_chrUn_KN707952v1_decoy_0000_to_chromId_835_chrUn_KN707985v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.105276] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_316_chr14_KI270845v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.106392] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.111161] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_433_chr22_KI270928v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.119996] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_177_chrUn_KI270745v1_0000_to_chromId_178_chrUn_KI270746v1_0000] Task initiated on local node
[2021-03-13T05:24:28.140442] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_316_chr14_KI270845v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.145440] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_802_chrUn_KN707952v1_decoy_0000_to_chromId_835_chrUn_KN707985v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:28.149942] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_421_chr19_KI270918v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.156185] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_006_chr7_0004] Task initiated on local node
[2021-03-13T05:24:28.160968] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_374_chr22_KI270879v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.184474] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_3355_HLA-DRB1_13_02_01_0000_to_chromId_3365_HLA-DRB1_16_02_01_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.186307] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_2596_chrUn_JTFH01001754v1_decoy_0000_to_chromId_2628_chrUn_JTFH01001786v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.187103] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.187722] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.210777] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_421_chr19_KI270918v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.213810] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_2596_chrUn_JTFH01001754v1_decoy_0000_to_chromId_2628_chrUn_JTFH01001786v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.214643] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_219_chr3_KI270783v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.218595] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_063_chr22_KI270737v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.220490] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_3355_HLA-DRB1_13_02_01_0000_to_chromId_3365_HLA-DRB1_16_02_01_0000] Task initiated on local node
[2021-03-13T05:24:28.227243] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_2596_chrUn_JTFH01001754v1_decoy_0000_to_chromId_2628_chrUn_JTFH01001786v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:28.229472] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_063_chr22_KI270737v1_random_0000] Task initiated on local node
[2021-03-13T05:24:28.233912] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_219_chr3_KI270783v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.238142] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_2245_chrUn_JTFH01001403v1_decoy_0000_to_chromId_2379_chrUn_JTFH01001537v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.239006] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_336_chr17_JH159147v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.264520] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_336_chr17_JH159147v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.265363] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_215_chr2_GL383522v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.266884] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_316_chr14_KI270845v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.292748] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.294437] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.305512] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_336_chr17_JH159147v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.309901] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_215_chr2_GL383522v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.329708] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.337483] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_010_chr11_0009] Task initiated on local node
[2021-03-13T05:24:28.345798] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_859_chrUn_JTFH01000017v1_decoy_0000_to_chromId_890_chrUn_JTFH01000048v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:28.347919] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_3355_HLA-DRB1_13_02_01_0000_to_chromId_3365_HLA-DRB1_16_02_01_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.369860] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.371482] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_2596_chrUn_JTFH01001754v1_decoy_0000_to_chromId_2628_chrUn_JTFH01001786v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.372111] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_063_chr22_KI270737v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.394384] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_126_chrUn_KI270588v1_0000_to_chromId_167_chrUn_KI270521v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.395435] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_447_chr6_GL000255v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.402975] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.413722] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_126_chrUn_KI270588v1_0000_to_chromId_167_chrUn_KI270521v1_0000] Task initiated on local node
[2021-03-13T05:24:28.416238] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_447_chr6_GL000255v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.466631] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_177_chrUn_KI270745v1_0000_to_chromId_178_chrUn_KI270746v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.467433] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_215_chr2_GL383522v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.468121] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_336_chr17_JH159147v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.488123] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_177_chrUn_KI270745v1_0000_to_chromId_178_chrUn_KI270746v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.492837] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_210_chr2_KI270772v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.494591] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.518878] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.519790] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_177_chrUn_KI270745v1_0000_to_chromId_178_chrUn_KI270746v1_0000] Task initiated on local node
[2021-03-13T05:24:28.530044] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_421_chr19_KI270918v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.551193] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.552768] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_219_chr3_KI270783v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.553826] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_447_chr6_GL000255v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.572234] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.573584] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0019' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.578464] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.582381] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.598521] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0001] Task initiated on local node
[2021-03-13T05:24:28.612293] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_019_chr20_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.618530] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0019] Task initiated on local node
[2021-03-13T05:24:28.627979] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_019_chr20_0000] Task initiated on local node
[2021-03-13T05:24:28.649982] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_177_chrUn_KI270745v1_0000_to_chromId_178_chrUn_KI270746v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.674807] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.691888] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_469_chrUn_KN707619v1_decoy_0000_to_chromId_534_chrUn_KN707684v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:28.741006] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.742306] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.763628] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_1833_chrUn_JTFH01000991v1_decoy_0000_to_chromId_1941_chrUn_JTFH01001099v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.764777] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.766306] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0019' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.787861] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.795312] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_1833_chrUn_JTFH01000991v1_decoy_0000_to_chromId_1941_chrUn_JTFH01001099v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:28.800093] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.800862] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_014_chr15_0004] Task initiated on local node
[2021-03-13T05:24:28.850078] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_210_chr2_KI270772v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.854969] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_210_chr2_KI270772v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.856261] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.876057] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_210_chr2_KI270772v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.877195] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_362_chr20_KI270869v1_alt_0000_to_chromId_363_chr20_KI270871v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.888192] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_210_chr2_KI270772v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.891406] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_362_chr20_KI270869v1_alt_0000_to_chromId_363_chr20_KI270871v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:28.994243] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_255_chr6_KI270797v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.995362] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:28.996164] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.015847] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_453_chr19_GL949753v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.017719] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_346_chr18_GL383570v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.019370] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.032629] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_453_chr19_GL949753v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:29.035493] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_346_chr18_GL383570v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:29.039514] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_362_chr20_KI270869v1_alt_0000_to_chromId_363_chr20_KI270871v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.046949] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:29.064891] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_1168_chrUn_JTFH01000326v1_decoy_0000_to_chromId_1273_chrUn_JTFH01000431v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.066908] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_210_chr2_KI270772v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.092434] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_230_chr4_KI270787v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.102459] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_1168_chrUn_JTFH01000326v1_decoy_0000_to_chromId_1273_chrUn_JTFH01000431v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:29.109606] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_230_chr4_KI270787v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:29.212400] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.213453] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.214170] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_346_chr18_GL383570v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.234309] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.235743] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.236753] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_013_chr14_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.248007] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0005] Task initiated on local node
[2021-03-13T05:24:29.251156] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_013_chr14_0008] Task initiated on local node
[2021-03-13T05:24:29.253191] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_010_chr11_0009] Task initiated on local node
[2021-03-13T05:24:29.256046] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_230_chr4_KI270787v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.276462] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.294187] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_006_chr7_0013] Task initiated on local node
[2021-03-13T05:24:29.392148] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.404985] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:29.405772] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_019_chr20_0000' launched from sub-workflow 'CallGenome'
