Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr17.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr17.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr17.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr17

[+] Loading strelka  2.9.0  on cn2345 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/runWorkflow.py
[2021-03-13T05:24:02.500002] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.500606] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.501032] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.501452] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.501856] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17'
[2021-03-13T05:24:02.502302] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.502734] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.503290] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.503662] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.504276] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/workspace/pyflow.data
[2021-03-13T05:24:02.504957] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.505577] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.506213] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.506869] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.508025] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.508641] [cn2345.hpc.nih.gov] [49567_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:25.238893] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.286150] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.286958] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.323446] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_231_chr4_GL000257v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.324529] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_062_chr22_KI270736v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.326316] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.367523] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_062_chr22_KI270736v1_random_0000] Task initiated on local node
[2021-03-13T05:24:25.373709] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.374874] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_231_chr4_GL000257v2_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.376816] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.402122] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0002] Task initiated on local node
[2021-03-13T05:24:25.412759] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_391_chr1_KI270892v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.414855] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_535_chrUn_KN707685v1_decoy_0000_to_chromId_588_chrUn_KN707738v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.418079] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.421682] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_014_chr15_0002] Task initiated on local node
[2021-03-13T05:24:25.449754] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.450982] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.453347] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_422_chr19_KI270919v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.478193] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.484030] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_391_chr1_KI270892v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.484948] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_320_chr15_KI270848v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.499686] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_018_chr19_0002] Task initiated on local node
[2021-03-13T05:24:25.508895] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_010_chr11_0010] Task initiated on local node
[2021-03-13T05:24:25.519139] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.520859] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_062_chr22_KI270736v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.531099] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.551121] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.553219] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_014_chr15_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.565792] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.583638] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.585635] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.586582] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.608317] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_589_chrUn_KN707739v1_decoy_0000_to_chromId_636_chrUn_KN707786v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:25.629325] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0008] Task initiated on local node
[2021-03-13T05:24:25.630668] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_433_chr22_KI270928v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.631693] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.634368] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_018_chr19_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.660188] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_433_chr22_KI270928v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.670603] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_443_chr3_KI270935v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.677550] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0015] Task initiated on local node
[2021-03-13T05:24:25.688320] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_443_chr3_KI270935v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.709265] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.709976] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_231_chr4_GL000257v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.726091] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_2678_chrUn_JTFH01001836v1_decoy_0000_to_chromId_2745_chrUn_JTFH01001903v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.727059] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.744996] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_2678_chrUn_JTFH01001836v1_decoy_0000_to_chromId_2745_chrUn_JTFH01001903v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:25.746476] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000] Task initiated on local node
[2021-03-13T05:24:25.792458] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_433_chr22_KI270928v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.822423] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_412_chr18_KI270912v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.824454] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.825229] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_391_chr1_KI270892v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.855595] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_391_chr1_KI270892v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.856631] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.863518] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_443_chr3_KI270935v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.893718] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_412_chr18_KI270912v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.899116] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.905640] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_391_chr1_KI270892v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.908899] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.910297] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_239_chr5_KI270791v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.911896] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0009] Task initiated on local node
[2021-03-13T05:24:25.944038] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_289_chr11_KI270831v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.945242] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_234_chr4_KI270785v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:25.955386] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.962055] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_289_chr11_KI270831v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:25.967383] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_234_chr4_KI270785v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:26.014743] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.031961] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_2553_chrUn_JTFH01001711v1_decoy_0000_to_chromId_2595_chrUn_JTFH01001753v1_decoy_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.050063] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_2553_chrUn_JTFH01001711v1_decoy_0000_to_chromId_2595_chrUn_JTFH01001753v1_decoy_0000] Task initiated on local node
[2021-03-13T05:24:26.050930] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_391_chr1_KI270892v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.051753] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.076819] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_037_chr4_GL000008v2_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.078106] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.097005] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_037_chr4_GL000008v2_random_0000] Task initiated on local node
[2021-03-13T05:24:26.099292] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_016_chr17_0006] Task initiated on local node
[2021-03-13T05:24:26.118599] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.120032] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_234_chr4_KI270785v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.161143] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.163843] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_224_chr3_KI270781v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.180411] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0011] Task initiated on local node
[2021-03-13T05:24:26.190172] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_224_chr3_KI270781v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:26.204785] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_2553_chrUn_JTFH01001711v1_decoy_0000_to_chromId_2595_chrUn_JTFH01001753v1_decoy_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.234882] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.237026] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_412_chr18_KI270912v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.268657] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_412_chr18_KI270912v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.278093] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:26.294115] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_412_chr18_KI270912v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:26.304312] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_281_chr9_GL383542v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.305417] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_289_chr11_KI270831v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.306318] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.307004] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.340554] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.344394] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.345654] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_104_chrUn_KI270519v1_0000_to_chromId_113_chrUn_KI270539v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.346656] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.348083] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.379146] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_188_chrUn_KI270756v1_0000_to_chromId_189_chrUn_KI270757v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.388229] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0002] Task initiated on local node
[2021-03-13T05:24:26.397548] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0001] Task initiated on local node
[2021-03-13T05:24:26.405497] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_104_chrUn_KI270519v1_0000_to_chromId_113_chrUn_KI270539v1_0000] Task initiated on local node
[2021-03-13T05:24:26.410831] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0003] Task initiated on local node
[2021-03-13T05:24:26.419817] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_188_chrUn_KI270756v1_0000_to_chromId_189_chrUn_KI270757v1_0000] Task initiated on local node
[2021-03-13T05:24:26.445366] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_412_chr18_KI270912v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.470985] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_386_chr19_KI270887v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.491305] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_386_chr19_KI270887v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:26.536630] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_037_chr4_GL000008v2_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.537362] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_224_chr3_KI270781v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.562050] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_037_chr4_GL000008v2_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.563835] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_035_chr2_KI270716v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.570748] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.597853] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_063_chr22_KI270737v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.599383] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_188_chrUn_KI270756v1_0000_to_chromId_189_chrUn_KI270757v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.601248] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_220_chr3_KI270780v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.601717] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_104_chrUn_KI270519v1_0000_to_chromId_113_chrUn_KI270539v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.606657] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:26.617777] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_035_chr2_KI270716v1_random_0000] Task initiated on local node
[2021-03-13T05:24:26.633750] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_037_chr4_GL000008v2_random_0000] Task initiated on local node
[2021-03-13T05:24:26.635488] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_220_chr3_KI270780v1_alt_0000' from sub-workflow 'CallGenome'
